Gene	SRR1146604	SRR1146605	SRR1146606	SRR1146607	SRR1146608	SRR1146609
ENSG00000002587	97.54090578944339	59.03036533168817	14.712159057162227	45.232306615495716	14.548893155921693	78.44787608109554
ENSG00000002726	7.363448038070515	15.717897812189138	8.74059802427389	3.862873333101757	4.746950126967194	8.306564795267462
ENSG00000002745	1.7776474941667402	1.7796210940359267	3.538034352490041	2.0378155240804725	1.782371898296029	1.9462047154671878
ENSG00000002746	512.0120482265536	715.3123100368466	544.8483219967324	522.6986258048366	409.8994474295332	683.0566322758197
ENSG00000002822	2024.8035240755516	2121.991516054749	1941.9038107514339	1740.8940069732257	1400.8567807796996	2390.9446785034074
ENSG00000002834	22268.13209451462	23642.559372566975	22262.555402448794	18191.456150318252	16426.834328288012	23336.146029110463
ENSG00000002919	886.9978334308814	980.1516284908035	1039.6322256767137	632.593824203616	619.7784596625529	934.6913694337188
ENSG00000002933	6.69744214426142	2.0012307760025347	2.9857583568958646	1.0701349732534569	0	0
ENSG00000003056	9777.319297443624	10054.396881155439	9864.777639597025	7747.618591025217	7956.941133490201	9206.383687464362
ENSG00000003096	53.66007306067101	26.68493247803462	13.982225048828287	26.966043694550347	18.09715809818801	75.14534962108974
ENSG00000003137	118.35703232149717	84.24528440575796	73.88371943604022	28.289146439493617	18.50556389227617	29.48939155382665
ENSG00000003147	45.19113033900411	72.88459888908511	71.02183483551329	46.59644556007679	64.88310437725151	45.612516260425195
ENSG00000003249	161.13678590420858	173.33188999144195	194.39127607482587	91.09238776500796	81.00762626028883	87.91734159069442
ENSG00000003393	3030.783835759823	3019.431923676524	2788.2970988473944	2669.155233286516	2140.197155666355	2688.5938145959963
ENSG00000003400	138.2973376420702	180.23638445241286	169.56414481892202	64.98429664405226	80.92556184879442	61.71124593450294
ENSG00000003402	5832.168901587351	6601.5884176087775	5987.072486672556	4443.175934151661	4690.363148091104	4885.9654247639955
ENSG00000003436	8808.793651512813	9514.72607606198	8504.664929108232	7695.07706452854	7432.336108712196	6690.492861356791
ENSG00000003509	1849.560495861603	1868.019015863834	1771.558564133052	1513.9043258367842	1412.4537821598935	1621.8700573159815
ENSG00000003756	4116.41197783034	4402.689284399802	4322.727457123647	3409.3916969975908	2978.7630741651624	4497.2106525867375
ENSG00000003987	74.42123244882552	100.33982553526502	57.68807176257356	73.10569983625376	83.8307001717026	73.25550342403497
ENSG00000003989	2586.662919782238	2820.203615384287	2533.066375994934	2370.781643288496	2160.517724740193	2480.240232076738
ENSG00000004059	6938.71283150875	6977.6713090435815	6696.649963443433	4944.344254629649	4576.702287404212	7295.383232208213
ENSG00000004139	126.719498287046	273.41439030002624	121.59048451770204	99.48377043682818	117.49157236852847	99.15595530815231
ENSG00000004142	10038.52311921148	10564.185894027327	9740.30093359471	7790.892564051173	7141.758065986595	10161.855703104655
ENSG00000004399	5643.120235372185	5722.650174875463	5411.738749483425	4735.676125766284	3819.125630212068	7094.443690716518
ENSG00000004455	12626.932242865683	12531.894752886505	12247.179484346096	10559.642470960649	9771.272603901682	10502.462889403017
ENSG00000004468	16.825928111633687	32.48397017593407	11.614516426606896	21.302626459152748	12.848368189599856	15.602789445903642
ENSG00000004478	16155.598713480727	19762.097672589618	17327.754434435265	14768.136709620941	12696.175409130728	21319.80397604132
ENSG00000004487	9425.428785429862	10086.495831683007	9486.543614608367	8841.936978680564	7861.635791346383	11632.25089853424
ENSG00000004534	3540.4735840573894	3532.5652966494554	3369.924049982069	2491.6700538764003	2455.489110722123	2570.022233631357
ENSG00000004660	1122.6786747424735	1210.0396238078058	1230.1316264898242	926.648283602314	859.4459659334091	1294.4323470814745
ENSG00000004700	7662.04524350488	7799.902343960271	6986.529825199609	7383.963707791354	6720.125356061181	6159.735547760401
ENSG00000004766	1580.895120186192	1516.303217545158	1457.7467753586222	1282.7469737723738	1397.418493101648	1274.0438317244714
ENSG00000004776	20.80492747134783	13.798994975585194	14.081669856213736	6.775240636749183	11.080835373214452	7.0941059769794235
ENSG00000004777	523.1902870122473	947.3996101336024	501.63957459267857	331.600012553242	418.4566884873296	570.5671538801362
ENSG00000004779	3965.4904334061293	4133.063878595683	3741.451886478994	3169.4299995291726	3039.01910772972	3476.8141001085214
ENSG00000004799	3502.511889100447	3492.6643294540213	3238.125614057178	2174.7135355242694	2037.498091594425	1974.6271849972097
ENSG00000004809	13.470199755677362	16.02961276256838	18.20831454927107	16.58558917399792	16.499232840860568	6.8878885798677585
ENSG00000004838	37.17044127063662	31.056893598634083	35.66224299389887	11.507015924607167	7.600667219439514	44.158988045631105
ENSG00000004846	3.666120675036131	22.915231640306956	18.085419404787952	11.568642261250101	15.282750750854456	5.012717546354099
ENSG00000004848	4.180383831766341	5.137976445282228	5.001364982762798	2.944202295777177	2.086098121480915	1.8831629595578239
ENSG00000004864	4690.4978615634645	4570.529869595719	3491.925421826298	3905.1832450501556	3292.8909313075847	3393.1603529786207
ENSG00000004866	1302.22032088481	1602.5059256867378	1421.2456796833178	1265.957949306742	1183.4039487406212	1353.9069110596765
ENSG00000004897	8683.487189812367	9107.71958956033	8332.929462104328	6347.54350445009	5746.221958004406	6300.392547660497
ENSG00000004939	21.227547457520863	36.10632953632768	32.18592504551125	25.074406031612515	15.424222643454497	22.404966440845605
ENSG00000004948	1.0061636001450158	3.019497953047563	1.0036595796342196	1.0152875837635007	1.01200503762336	0
ENSG00000004961	1195.941954389266	1274.1523747810884	1264.89189266973	958.9264014123484	895.1429233145298	1350.0169078625759
ENSG00000004975	1797.0794785329165	1904.4702093951817	1686.2720892621762	1325.352642234146	1246.5411461555568	2129.5534457205063
ENSG00000005001	0	5.409863511380804	1.2538362906789744	4.342393868188979	0.6446650446326372	0
ENSG00000005007	8493.165817436096	8942.451758629604	8425.313334651622	6951.700483637968	5603.316805989524	11106.908183016354
ENSG00000005020	2121.662487140824	2354.3298584120216	2347.1717888099142	1742.5489039383917	1938.038357787432	2042.696905323368
ENSG00000005022	14184.53845042194	15136.81658961223	13970.339399283017	11714.836633548171	10913.189036019507	15502.547329825848
ENSG00000005059	652.6468675797729	637.4179101715872	611.4139903385026	464.6838791947288	470.3111962008331	618.6567934339912
ENSG00000005073	475.3524682634152	533.6852671464802	513.84379456193	400.31306832028326	361.2962601855713	465.89253019271746
ENSG00000005075	1962.484609286665	1898.6199738287978	1881.5603087255408	1510.4245939388704	1279.2138579511482	2060.2412368811883
ENSG00000005100	5841.767909674723	5960.9155848023365	5518.10482097179	4613.344806631189	4132.499044287499	5635.156417562316
ENSG00000005102	1.9971585715973506	1.972549149864107	0.760821970612795	0.7619713824101302	1.531581026851518	1.892640754130755
ENSG00000005108	1.9933269057869065	1.0009711908693268	2.005905127628344	1.0195994489979172	4.0160148816266155	0.9804557110967059
ENSG00000005156	3305.7137320165552	3812.9811929481666	2977.7264183711604	2919.935776308718	2359.6529359101432	3573.2924593360985
ENSG00000005175	3005.165101732806	3183.6660424385605	2551.7124164904385	2649.407707173901	2547.8767820500693	1950.9647841017943
ENSG00000005187	131.567708369455	140.2622812156125	134.9370645312626	165.81510167924284	75.2044045487732	98.25317861210236
ENSG00000005189	1356.674764085817	1474.7587784048415	1276.871799996667	857.519205715903	981.6504117137212	970.9414333270443
ENSG00000005194	4250.653774600127	4762.614308064101	4117.479321524398	3416.9525203868047	2940.2373856168647	3592.0676422864594
ENSG00000005206	3056.0075491117473	3398.096282549207	3406.417359374986	2390.4391873133955	2000.2092444459843	4334.111883357076
ENSG00000005238	1455.5830590470646	1493.1310679603628	1406.127479109607	1255.2542896942628	969.9880632742346	1276.5669018073254
ENSG00000005243	937.0467339774435	1212.0609948457407	953.8943220869758	496.9853166311829	465.88261989357096	806.5699643712318
ENSG00000005249	11.876288693440157	3.7148735080880617	25.663591444833674	6.6880792571567955	12.864826710524497	22.095160080944108
ENSG00000005302	1687.2756050639011	1631.8339179001946	1758.0827213326093	1341.5204222947068	1264.180757019445	1228.6325688763798
ENSG00000005339	4092.2222612115124	3662.743142475733	3169.588762729667	5318.999320081825	3767.064606160014	3767.0651939218696
ENSG00000005379	9.202691530572082	7.365297033868797	11.930409407450975	3.247361687426022	14.76664274975974	7.755161855009325
ENSG00000005381	1.0213042433260264	3.0059461032506265	2.002402277203685	0.9979511835037755	1.022437287831093	1.8803121238117548
ENSG00000005421	0.7264162800999616	2.0911331005918097	0.7395874592784664	0	5.222871372600458	4.941817096244184
ENSG00000005436	1313.737751224242	1384.045376905824	1167.2568738028313	1300.8280882468903	1231.543585693838	838.6522592464486
ENSG00000005448	1458.0024857578712	1370.0491887808287	1334.852886544348	1246.3519354166015	987.7665611445957	1783.0075113527914
ENSG00000005469	927.0260907160804	929.0902251270178	982.6858400298761	819.5249108984244	1004.7518521328341	639.6718208677055
ENSG00000005471	0.6917945661719636	8.328327353986024	5.292121905796519	1.2982646789993895	1.6642928065730054	0.6278331518735419
ENSG00000005483	2963.8620255198357	3539.705983600308	3390.171038213186	3176.6754263600515	2837.6404411866733	3795.8377328937095
ENSG00000005486	3546.4642376849406	3405.853902595938	3062.581940932648	2489.262439897018	2048.970497390031	4199.530253690157
ENSG00000005513	1.0078872893950603	0	0	0	0	0
ENSG00000005700	6799.696880632878	6417.465354851796	5743.612327741709	5887.653428704157	5634.792361194932	5124.778985959493
ENSG00000005801	959.4805803101432	1094.939300941525	805.4463601825144	908.1703684007123	806.2313769474436	1035.3870230728448
ENSG00000005810	7071.749786295575	6632.3835805658	6412.116682517854	6301.169370805392	5644.554251589136	5494.681442607579
ENSG00000005812	3251.32701277706	3041.7640670236815	2957.879073679343	2624.8661597374858	2305.006787001222	2616.1807879978637
ENSG00000005844	18.335755905918383	13.45256033085935	10.834330989620671	8.266651812247698	11.26502632143149	2.5847826112865246
ENSG00000005882	904.5007222300493	896.4948328251746	829.2612061274862	707.4920047333505	613.1856350191979	956.9869249962495
ENSG00000005884	82735.3678849397	89850.83389753108	85131.50420688033	74316.53621410049	61402.32508723895	96031.29446262152
ENSG00000005889	2109.538422258396	2122.0781160938286	2213.1573777181184	1160.6001147738625	1957.034031259994	1681.0537553694653
ENSG00000005893	13476.292518738079	13748.840453797593	12495.587523585082	10695.09878991257	10075.529230872993	11507.632330042085
ENSG00000005961	22.6030044666245	19.87798485850162	13.064666057780556	17.7967308577898	37.93300664131752	9.780775945124857
ENSG00000005981	21.565657464689664	28.13637616961159	17.184069918016586	23.31626051878764	9.785838529090816	20.868299858577494
ENSG00000006007	3923.290934896428	4233.831034970199	3661.1155341177805	3591.6318957383464	3069.076038370858	3753.790313682748
ENSG00000006015	1281.261247075769	1375.4564097337025	1401.5860727575857	837.8556638377236	632.6626575132718	1817.8108860526872
ENSG00000006016	181.46484008896323	219.74670571230416	198.83490773144584	160.0956433956374	225.06261930793477	238.56032171718573
ENSG00000006025	816.2735317026469	1100.8247246920953	990.9368859872217	773.7558990902742	742.3620711147164	989.1353911769306
ENSG00000006042	10.47643592521175	19.516828088988163	12.731116337221472	12.825237912058917	17.397937239992423	5.595581600988092
ENSG00000006047	31.94639751261709	23.554305376519935	11.839854436712058	15.614163418731705	5.8548746928439215	5.694968348888021
ENSG00000006059	1.0471857854944904	0	0	0	0	0
ENSG00000006062	1633.9853606987622	1753.719024549159	1745.0406537652775	1179.530606839167	1083.1561000274603	1662.8404253955216
ENSG00000006071	8.495966084344179	6.323095586573379	41.77010521379591	4.727126346828006	29.06941563909417	5.144886779636511
ENSG00000006116	4.061562211278506	5.036624439993807	2.990820369495213	3.0172544829365227	1.0758299392531891	2.8852105788418188
ENSG00000006118	1050.8115079297622	1076.9884971100778	1040.641287654541	798.7076634460627	680.8377699411852	1014.6961768205007
ENSG00000006125	33007.58393387785	37568.32301106941	32887.97274373159	26104.189453950108	22749.15942644637	23888.271384521624
ENSG00000006128	0	0	0	0	0	0
ENSG00000006194	2383.038701117359	2585.022057680827	2064.607771951831	1793.1617584747482	1665.2827239384212	2211.359670078222
ENSG00000006210	6.379643806300263	22.5946420574165	9.356912754737051	8.012884516524752	11.700639996979495	9.575952721493262
ENSG00000006282	2693.1441036043284	2977.354909829638	3010.6652471550524	2009.006345694323	1852.3800595794949	2918.8375196686798
ENSG00000006283	101.59879299832119	59.64482175812054	100.6989258442662	45.48911025216748	52.1557430930385	75.93002794590538
ENSG00000006327	10626.035827370995	13676.562955506886	14221.962542359755	5661.007887606269	6227.332371304793	19370.305434079015
ENSG00000006377	13.766125263509661	15.497500015408049	10.587821270926389	7.082930558085697	6.749981815011782	10.315839538403162
ENSG00000006432	787.135931862348	747.5891513519782	737.2281364962669	460.12850352138815	420.3579382905112	565.5263292441957
ENSG00000006451	4406.246644149784	4161.084523956587	3759.8710806777053	3443.083091288181	3792.124140588652	2814.3835624341305
ENSG00000006453	2711.527462263521	2860.2006151698356	2499.7272867352276	2129.761665307229	2366.2928048335816	2079.4369249634533
ENSG00000006459	769.8183056345275	822.4110280194959	832.0855131264412	873.8587078570675	819.9768260219364	712.5650729586815
ENSG00000006468	1874.5451210615813	2111.0665558146475	1746.1313327525008	2315.7499881480708	2004.4166686366711	2940.7328137587724
ENSG00000006530	3626.1126831473234	3742.2940379952283	3545.7121834291142	2966.8926228120554	2819.371860871357	3204.494100073366
ENSG00000006534	3420.5560399710434	3551.4124358213085	3084.857814592099	2028.0142648670662	1852.325432473417	3765.741916083815
ENSG00000006555	17.503128612647927	29.92268751423299	25.415055293465354	20.334334081978657	9.628177583560252	17.437823593560253
ENSG00000006576	2836.8843266065373	2845.7282632297147	2959.7585737976356	2766.4351419856803	2732.2331337601277	2385.0820276311647
ENSG00000006606	36.87985511290223	24.994891727282845	26.074237368625383	28.31447447914585	29.785578234283438	21.932797638628596
ENSG00000006607	1865.3571034817726	2218.758132506928	1706.365275439005	1286.2508775449119	1218.3950565337004	1970.9657201751404
ENSG00000006611	0	0	0	0	0	0
ENSG00000006625	4440.0886404710145	4536.877928719481	4214.921728343007	3843.227142247959	3666.0025458499526	3130.9805469309586
ENSG00000006634	4357.780033637412	4561.60532894733	4186.496061162867	3842.616327810623	3770.44272130575	3055.621015030817
ENSG00000006638	40.55440756883329	62.531961504856604	38.99570151633835	33.77751971459414	18.0726093668949	49.97058422147621
ENSG00000006652	6351.912781129273	6458.329885712013	6158.4347370992955	4643.653564747449	4215.823438533985	4849.111045597975
ENSG00000006659	1.061565333140002	1.0725939925117043	2.338070726785157	0	0	0.961683763086471
ENSG00000006695	1075.4174636512948	1333.4741554033033	1182.8828529552836	1017.4571808248592	805.3452258855339	1055.7215706064615
ENSG00000006704	4015.58389191053	4154.169354114255	3643.470428302839	3002.6941729170385	2630.9542302432164	3310.5753892554994
ENSG00000006712	2874.920195033586	3486.3927576538254	2714.936401520986	2023.3725160622573	2333.655873343402	2966.6954979557613
ENSG00000006715	5054.757039464639	4745.334838671617	4229.2269085886655	3772.394241378464	3650.0152538886523	3587.862412790831
ENSG00000006740	43.562094452816105	64.15216549342253	58.29531812021527	46.714150939713896	29.55353024878278	48.387636184886404
ENSG00000006744	10105.20622771164	10839.431354461796	9935.51120561392	7600.978017071839	7344.383778436483	10377.993120717907
ENSG00000006747	61.54409773690224	108.02273392859631	84.45399596150864	131.94240816737437	64.96117488688493	21.841820456926925
ENSG00000006756	897.4319711850732	1100.377314081318	1058.1776103584018	753.176355126222	733.9390297076121	1256.2306401403227
ENSG00000006757	1248.5035459262017	1449.3457065063249	1304.601732836625	1053.425510589831	946.1542649619165	1338.3442174553745
ENSG00000006788	0	0	0	3.212663950276784	0	1.933939971725467
ENSG00000006831	7394.812067541074	8205.662913513917	7262.613325695431	7097.643930461718	6256.375446038211	7443.148164797424
ENSG00000006837	117.15151145492582	120.88224908893605	87.9718123824685	96.3774145398222	87.43072196256138	74.40296553099452
ENSG00000007001	0	2.029412139900775	2.003009812537527	1.0890182547091856	0.9792229026623438	2.172900786044313
ENSG00000007038	4.211005870019921	5.3864536184594725	7.9733533010661475	5.064325960649198	1.0241410692373298	6.101427673104243
ENSG00000007047	1220.183005467485	1215.3381683163245	1201.227740520324	923.9182701814384	858.778350902581	1241.9300151078346
ENSG00000007062	5.047939678366432	0.977667005949022	6.302706143364434	5.155108065355961	0.34349659004026806	4.709622218000368
ENSG00000007080	4227.445311641422	4537.559174511519	4664.649029415667	3533.8176929765614	3050.7855985743763	6636.647056320013
ENSG00000007129	0	1.002282255879086	0	0	0	0
ENSG00000007168	10877.129481078437	11061.7831283767	10334.017802290618	8688.659443040271	8025.737187817859	8787.882433549074
ENSG00000007171	2.0290384521365374	2.0004812613545773	0	2.007265558345274	2.0357751384765743	1.901886957884908
ENSG00000007174	12.858291667326784	11.582010033510883	10.910174302601044	6.729089415223434	9.011728508349492	5.8441785282468715
ENSG00000007202	18196.64632521113	21343.59415723436	18656.896325992486	15402.587462013184	15173.671233460944	18904.970471734945
ENSG00000007216	1.0077342626353558	0	0	0	0	0
ENSG00000007237	18.580050068937048	23.32056863906047	17.034237601718992	17.31098017483498	35.00748003411255	44.156789179642104
ENSG00000007255	566.1152600401051	559.8943418214354	504.3827225719864	415.69106463119283	343.8053605825525	724.9350812666099
ENSG00000007264	127.12524951656032	204.27150885143107	178.4767635503873	111.44901182611085	73.24601115814019	207.3399664469908
ENSG00000007306	0	1.0023044532337113	0	0	0	0
ENSG00000007312	1.00775345175926	0	0	0	0	0
ENSG00000007314	3.060679398160645	1.4461320669780013	7.394303142842758	3.0341299218092335	1.4701724685661495	2.78233173757882
ENSG00000007341	631.4543510688053	599.94449805057	575.2794128066382	627.5229629777397	594.355204047648	440.115253465315
ENSG00000007350	0	0	0	0	0	0.9408276561654813
ENSG00000007372	7.337485055694124	18.729914328010896	3.3576976212616967	12.547032497503988	14.889492859028161	11.459018940394003
ENSG00000007376	2848.1638297215363	2563.3860857427326	2673.21445381276	1889.4669475353735	1735.5744639596703	3105.8545812957
ENSG00000007384	1617.5487667578755	1431.390101982321	1547.6835309080607	1071.6266649739682	1046.622076213522	1824.6179950417566
ENSG00000007392	2323.8650240534694	2280.900921837466	2177.667140053896	1901.2323346799128	1727.5883014511842	2039.3034556802986
ENSG00000007402	41.12437187304608	43.729574144687895	48.14142470245643	40.09325895365386	34.1236109572315	34.20846609459736
ENSG00000007516	36.449741713974014	34.890061585132514	41.98825815471155	11.382953944392765	2.0557121296239513	38.16319588013511
ENSG00000007520	2464.723704312291	2594.7824893883217	2510.841420339312	2011.2040569207052	1703.0681852681569	2666.3995833868203
ENSG00000007541	1823.2278313433176	2454.7993393960433	1779.3194361487533	1217.8979859922142	844.186727347774	1968.8082712509768
ENSG00000007545	2398.817241916553	2307.6104274010368	2830.5730419317665	1705.8427949551406	1662.3511673634575	2535.374003488191
ENSG00000007866	1930.4451183676272	2091.9864475993904	2009.7290166886805	1501.2420686720222	1343.0313808148353	1956.594255344511
ENSG00000007908	0	0	0	0	0	0
ENSG00000007923	4921.714046807981	5638.939938994609	5853.749175018825	4966.0906698338395	4729.294655004262	5655.9626377235445
ENSG00000007933	2.2728769023559536	1.340946897880299	5.770756815329466	7.040470987788811	3.6323472029827326	9.18633814272981
ENSG00000007944	51.83281697676149	77.46668186946131	57.955214606103894	55.6007695324539	44.68301274096279	66.85642398236058
ENSG00000007952	16.028548020377052	15.96095151480296	7.961989115389954	16.216187815177932	13.411939997751658	5.201005751750711
ENSG00000007968	892.4753221674436	1024.8412889122296	1126.9213077907696	571.845195473053	470.23156816869204	842.1004713138213
ENSG00000008018	12025.841681684298	12038.024894437505	11274.722469485107	9192.694625500608	8782.717300551785	12012.063618465447
ENSG00000008056	0	0.6864144738125922	0	0.6812574456841612	2.1093682394961064	18.965672246269182
ENSG00000008083	2114.999499167225	2146.375067901283	1880.8195024352233	1760.8914894297677	1395.319804815756	2286.613619854542
ENSG00000008086	239.20068718220855	182.3203007576164	194.38060718228832	151.676982660427	143.4724638011848	147.3518549929813
ENSG00000008118	0	0	0	0	0	0
ENSG00000008128	1951.3197185547301	2344.3310146285057	2229.8478027163414	1903.2928267298803	1453.2099680521962	2269.977912247673
ENSG00000008130	5378.903651630857	5830.330625404079	5511.326592795172	4290.946650625537	3904.338398840206	7930.30570804626
ENSG00000008196	0	0	0	1.0044597373818038	2.06548791132422	0
ENSG00000008197	0	0	0	0	0	0
ENSG00000008226	1.3827706427336606	8.680962819040605	6.949424502884294	14.179375292042188	14.582913680227698	5.504728505269885
ENSG00000008256	2703.6846311968247	2820.2883493998547	2761.129236509965	2222.429509983291	2007.6340965976492	3498.6171560311213
ENSG00000008277	496.0235684512023	386.35637706109685	410.77424475007206	485.14805765290816	279.9926827868051	400.2067582449068
ENSG00000008282	10670.20721649927	11012.644686190792	9996.414532078943	7472.857299326297	7619.286364666964	8802.474769983057
ENSG00000008283	3324.0919392928668	3166.253958552475	3068.8325829080604	1846.0523240187686	1643.545888581142	3244.236202417371
ENSG00000008294	10419.18280971679	11301.116471084411	10331.12373359457	9083.330564017457	8477.996946685576	8552.19476771923
ENSG00000008300	3569.9220448413826	3896.693870027421	3876.9014865065997	2990.2229464978545	2415.290637681356	3432.6692800573423
ENSG00000008311	19.909656641419524	11.282209043203585	18.65634367154668	7.949756109661772	18.031257430736208	10.091124399053019
ENSG00000008323	61.769897128554206	30.706050506509875	29.114937582011798	14.244127688802878	25.267910233227475	124.5678798424588
ENSG00000008324	655.1224725396233	731.2853911648115	627.7557810246612	581.5781547079366	519.8236454416932	570.5235314553149
ENSG00000008382	292.2724318043335	342.8936926904658	308.9967257144845	269.1756904219682	203.36678494439147	376.77918997965855
ENSG00000008394	21701.832166943117	21165.20122126674	19739.966190740735	17238.73415186582	17285.129501066764	17249.135135515873
ENSG00000008405	1446.7818041080698	1407.1412841059123	1321.0080373615715	1367.9194468339883	1257.9343043211193	968.385998687467
ENSG00000008438	3.0801670886127037	4.006051816349255	3.998732895803161	1.9942018159936608	2.0458232556172136	6.561806738683875
ENSG00000008441	5931.409012641658	5849.7332312422595	5164.448943431641	4549.319342268967	4167.966396868875	5119.860965183008
ENSG00000008513	1430.323414719624	1912.5848773782159	1519.3319772602379	1337.0296789296801	1119.4920489413603	1508.5770923443083
ENSG00000008516	93.95879435684881	139.29016748321067	122.11544178123026	121.49450572244895	87.27624966429812	138.29815298817644
ENSG00000008517	521.3673875424557	556.0440809654106	481.56883359802845	400.14739522617793	350.15895318341757	501.603337423405
ENSG00000008710	9055.255805520148	10354.936970652854	9983.799196758688	7512.871812815628	6474.500771244396	12535.616558542777
ENSG00000008735	118.3982970295228	121.17904984132547	131.0301599667659	96.21017453312096	62.5426333524576	91.20764228113819
ENSG00000008838	4769.764992063582	5075.245811631556	4853.320031978893	4056.805406586748	3936.052191758364	5907.811109755814
ENSG00000008853	1905.9456390000717	1649.0173641923236	1223.1168027747296	1241.8965902129771	908.1982213305436	1554.2580650186433
ENSG00000008869	1814.8834622235158	2192.1804702054337	1999.954705696437	1767.994935840001	1152.3601226696958	1795.18994484381
ENSG00000008952	10110.256095275241	9884.38722646199	8766.647020549452	9549.424456297902	8755.454995090031	7489.450613329961
ENSG00000008988	52188.91367971716	51523.82329468732	48929.27182966725	41088.23862083593	37055.63221808142	39167.62730005888
ENSG00000009307	24853.042544425174	25362.54088123683	22645.09690859808	23110.62206001514	22744.39695356656	27029.610622164335
ENSG00000009335	17375.60419273825	17315.883853388532	16379.946698738067	15674.044900692319	14072.893691089956	10975.155861026265
ENSG00000009413	4226.69342769385	5108.5472591766475	3627.0608327555933	3715.487377438013	3265.155337511488	3466.5717493933407
ENSG00000009694	35.84782401754441	9.658740145815322	35.45317141103099	72.05893438552094	36.430877205365164	12.597892685925794
ENSG00000009709	0	0.9990924535401478	1.9990548999588884	0	0	0
ENSG00000009724	91.80748122592873	96.15289285090526	88.56278969536346	89.02836823962602	101.78863480053481	87.53005015503287
ENSG00000009765	24.588957902329597	35.847907795826416	29.76268762754008	24.449959093060084	12.902000058832702	29.157229112063625
ENSG00000009780	411.8968105208943	367.99273780090624	402.31935730123894	393.9919849423896	325.22809771273086	336.0068936683684
ENSG00000009790	44.53996571427164	81.78592890525476	30.416064622454936	16.351680439278464	15.370338825579447	18.393212361137504
ENSG00000009830	1430.4588973949749	1624.9184560310903	1533.990160231205	1299.9328853710304	1039.4951666136558	1341.5341023522933
ENSG00000009844	4304.6406986729935	4347.778174392683	3987.4330881745896	3572.7705091913494	3244.100019458864	3232.4311354720344
ENSG00000009950	210.97533098835873	214.91414818403985	189.79033676645534	85.72444222873216	88.79517859335851	119.42423302348622
ENSG00000009954	17934.170310065794	19081.292365849215	17394.74677267931	15230.827161927915	14547.293972705922	14995.231019669112
ENSG00000010017	2158.5620739087594	2264.430302159988	2155.139778160013	1891.7170913882187	1846.4135794254557	2366.4561525936697
ENSG00000010030	22.79282251992759	32.58861536605566	17.0854114675357	13.128179214989446	16.79957683820154	20.643262396289877
ENSG00000010072	957.0687195336219	1113.5261594880042	1035.382951198518	855.4849329120623	811.0663092499528	1452.6214551926744
