Gene	SRR1146604	SRR1146605	SRR1146606	SRR1146607	SRR1146608	SRR1146609
ENSG00000002587	97.53992383390666	59.03278677477617	14.71226963984909	45.23228853948133	14.549077845604787	78.4410925429528
ENSG00000002726	7.363415410271513	15.71875480810235	8.74108161984271	3.862808299796393	4.746618104338817	8.306232393593957
ENSG00000002745	1.777629886095357	1.7796021955035486	3.5380146043160283	2.037803837061344	1.7825467471452705	1.9462095601210465
ENSG00000002746	512.0048292705081	715.293528338703	544.878535930944	522.705496434361	409.8939234142833	683.0433721759418
ENSG00000002822	2024.693409787113	2121.9707568229414	1941.9626760809033	1740.9241765460217	1400.8948009966366	2390.910139127947
ENSG00000002834	22266.578762762056	23642.299065545365	22263.382172732676	18191.886723612966	16426.599289005222	23336.952687561236
ENSG00000002919	886.9065922551389	980.1138307171408	1039.6987817508495	632.6044608508804	619.806764398628	934.7154781836651
ENSG00000002933	6.695934994193097	2.0012553280125394	2.986011045070802	1.0701972852032564	0	0
ENSG00000003056	9777.28923063515	10054.283945800486	9864.916213840537	7747.595430853481	7956.977746655943	9206.350988621934
ENSG00000003096	53.659393300046126	26.684080774782977	13.982756444560302	26.965487992045627	18.097492622255587	75.14410151329132
ENSG00000003137	118.33992980577982	84.252948173315	73.87526636074472	28.290160383724963	18.50541872609046	29.49172533316169
ENSG00000003147	45.19280743297569	72.87827486851049	71.0131849358451	46.59960758639865	64.88208427347007	45.61574320257997
ENSG00000003249	161.12791965457802	173.34290301863038	194.40003275889612	91.0943079102234	81.0029700784636	87.91699028360908
ENSG00000003393	3030.669127821261	3019.513378939647	2788.3193513240485	2669.140118712686	2140.2403193256378	2688.550232253947
ENSG00000003400	138.30307752013093	180.2401124607194	169.5539347994504	64.98157170139902	80.93344123746817	61.70924315904834
ENSG00000003402	5833.007126094748	6600.592237241685	5987.150231012508	4442.952048990668	4690.768394625858	4885.762765063293
ENSG00000003436	8809.015665795692	9515.147767332772	8504.738969950058	7694.700829152045	7432.341114535155	6690.2903564319595
ENSG00000003509	1849.5896738971064	1867.9162272240033	1771.6705472172985	1513.9290821796976	1412.4532101452426	1621.804840368548
ENSG00000003756	4116.276478537437	4402.660498641125	4322.7664771155805	3409.4186268353874	2978.886758290433	4497.107180902745
ENSG00000003987	74.42407194367422	100.33536643406235	57.68873515277308	73.10582671269738	83.83108818948445	73.25490033177635
ENSG00000003989	2586.5948781893726	2820.1783356502783	2533.1120129915885	2370.7805519517674	2160.5627836112185	2480.229851073732
ENSG00000004059	6938.78307019262	6978.016946992877	6695.786748195541	4944.634718904438	4577.050424137538	7294.863106169987
ENSG00000004139	126.69757760299684	273.4006310119711	121.60769968454514	99.50041526840835	117.49789278381192	99.14317632246875
ENSG00000004142	10037.086580791003	10564.594596141784	9740.690607352359	7791.1994871984925	7141.89126357873	10161.913727445917
ENSG00000004399	5643.132088645089	5722.537201254694	5412.095909400405	4735.763037417839	3818.978390872891	7094.230421636873
ENSG00000004455	12626.944276283246	12531.685251385168	12247.24461709124	10559.567836259006	9771.398362806554	10502.504895036143
ENSG00000004468	16.825749033580163	32.482928378613465	11.614763808783195	21.302228959379367	12.848833073946356	15.602816775086067
ENSG00000004478	16155.870390910375	19761.801017110905	17328.191736315035	14767.908728332106	12696.092112612696	21319.72547286607
ENSG00000004487	9424.692084747066	10086.122290279625	9487.25100805778	8842.255475536029	7861.532523898018	11632.538233792644
ENSG00000004534	3540.812577648177	3532.372719146092	3370.136240504648	2491.708161485691	2455.430061987806	2569.7689304186774
ENSG00000004660	1122.6830604640727	1210.0072793581076	1230.158909747968	926.6746279747022	859.3888356372544	1294.48231125934
ENSG00000004700	7662.561944155579	7798.662889773045	6986.974415724196	7384.0108627383015	6720.530380711366	6159.525188335144
ENSG00000004766	1580.7210513282978	1516.3862501439523	1457.8112686200502	1282.7524888449802	1397.3901218537749	1274.0757615189555
ENSG00000004776	20.805763475875413	13.798861318781693	14.080845546293924	6.775598328897117	11.080578142105304	7.093951788638968
ENSG00000004777	523.1845240497101	947.3964198605422	501.6411075258011	331.59964035242285	418.46210684158893	570.5701472533851
ENSG00000004779	3965.2706512947066	4132.855004062574	3741.342810129748	3169.4904207019667	3039.149816716201	3477.076751289326
ENSG00000004799	3502.627644855359	3492.548781826422	3238.063831432233	2174.6610535054538	2037.584517146288	1974.6217561563665
ENSG00000004809	13.470117106183096	16.029066384759258	18.20864707090746	16.585503239143044	16.499022975018594	6.888222199721749
ENSG00000004838	37.16053043532651	31.056430769517664	35.667724712484784	11.507838934130634	7.600760680235733	44.157189100682714
ENSG00000004846	3.6662212391286153	22.912839846358807	18.085776954475335	11.568448935200378	15.282858702806584	5.012590755622612
ENSG00000004848	4.180607080505933	5.138247163682773	5.000505917752324	2.9440621657605326	2.085943368861945	1.8832868702098902
ENSG00000004864	4690.251990896854	4571.23990531168	3491.5109380800714	3905.085711392405	3292.918425215354	3393.3167415287494
ENSG00000004866	1302.2547674443365	1602.446268814284	1421.300285782073	1265.9450296722705	1183.3887311701642	1353.8933814074137
ENSG00000004897	8683.371287822547	9107.746332069177	8332.808021328223	6347.594278734993	5746.442114493073	6300.188121698677
ENSG00000004939	21.229338107381007	36.108522761145615	32.18290575336953	25.072743547595195	15.424198048431926	22.40550928389373
ENSG00000004948	1.0061317094410154	3.019725880360024	1.0036321076104695	1.0152596377254786	1.0120986701364179	0
ENSG00000004961	1196.0000868162278	1274.0561740125943	1264.9267339629714	958.9303242624123	895.1593031515262	1349.9764195202943
ENSG00000004975	1796.9651545845963	1904.5015635315763	1686.1402958683989	1325.4378395761064	1246.5743606572505	2129.6292388376614
ENSG00000005001	0	5.410107728476339	1.2537973830686002	4.342615485802918	0.6446169899246437	0
ENSG00000005007	8494.068656278081	8942.51658213	8425.152744507113	6951.635595188467	5602.956342594058	11106.721266096576
ENSG00000005020	2121.9548593428303	2354.362329305958	2347.1034300315846	1742.5038380043638	1937.900806203244	2042.575254977025
ENSG00000005022	14184.444402561438	15136.674687750157	13970.305278301446	11714.875741511083	10913.317725059733	15502.611165124841
ENSG00000005059	652.6092893840769	637.3939127312365	611.4753699737676	464.6655668558805	470.3107058290691	618.6755612995745
ENSG00000005073	475.347167023964	533.708754672841	513.8301492544388	400.31989503389195	361.2961434596978	465.8813353913769
ENSG00000005075	1962.569854805998	1898.5374214208475	1881.6853681142832	1510.3440090616568	1279.203899523055	2060.1862177708326
ENSG00000005100	5841.5270120661335	5960.893548530637	5518.458599529718	4613.443991822672	4132.486741757914	5634.9072624396085
ENSG00000005102	1.9972021352256943	1.9723541895479797	0.7608418558572057	0.7619911808116737	1.5316289877356504	1.8924864086110296
ENSG00000005108	1.9942803491297907	1.000949532639027	2.005871830530087	1.0195823677208704	4.015220462383218	0.980447349118853
ENSG00000005156	3306.0629292777003	3812.2861001818837	2977.4813967385885	2919.835943791405	2359.9196989717602	3573.5671545915197
ENSG00000005175	3005.0300227325847	3183.9126908092653	2551.5950670975058	2649.157145351248	2548.11519087765	1951.0042509837488
ENSG00000005187	131.57053679750106	140.28499884359343	134.9407261179989	165.82047559093783	75.17945082930926	98.25381255191054
ENSG00000005189	1356.572021219663	1474.7442655423918	1276.9661460747257	857.5348843355138	981.6521734769082	970.9284614794805
ENSG00000005194	4250.7037451807755	4762.553248952969	4117.448538801687	3416.9300368919135	2940.2781607448724	3592.0720887348775
ENSG00000005206	3055.841365328557	3398.2592802775325	3406.2736700942773	2390.4736804968456	2000.1022607582884	4334.557039190062
ENSG00000005238	1455.5295162145474	1493.120413813024	1406.255057226711	1255.2328323995891	969.9237011340632	1276.6153746923396
ENSG00000005243	937.0401502820753	1212.0423322668803	953.9256017534674	496.9865494787342	465.8793209948846	806.5678588673686
ENSG00000005249	11.876315145165396	3.7146415593113176	25.66443910540885	6.687938722650905	12.86514691476249	22.094823135929147
ENSG00000005302	1687.2765832704954	1631.8272086524837	1758.137495827811	1341.5314675170855	1264.202458969141	1228.5726060149007
ENSG00000005339	4092.2814811367252	3662.7135187025856	3169.5866637498425	5318.9450092757515	3767.1015299294468	3767.0416858831736
ENSG00000005379	9.203140000757084	7.364939202810785	11.930479604640622	3.2474472402827845	14.767294347766473	7.754952193621495
ENSG00000005381	1.0209777056631313	3.00606888522915	2.00212284256817	0.9979968207694544	1.0222119473726101	1.8804135774405395
ENSG00000005421	0.7263937118320257	2.0910666400179125	0.7397210212485266	0	5.223217211409613	4.941873751246476
ENSG00000005436	1313.8119739929525	1384.1181662041301	1167.1511305137576	1300.7277371544146	1231.6004430588355	838.6668851348652
ENSG00000005448	1457.8851939255023	1370.1748793058478	1334.7660529320826	1246.3628093531136	987.7147818209261	1783.1716959828325
ENSG00000005469	927.0170984273168	929.0625373509754	982.6967117169337	819.5262994405805	1004.7750696764657	639.6780358692483
ENSG00000005471	0.691866371197094	8.327682926320296	5.2917390715577275	1.2981705628765574	1.664274932787668	0.627792801048871
ENSG00000005483	2964.107943332172	3539.527299171098	3390.045932565632	3176.6412519004166	2837.7118282070865	3795.7339748294735
ENSG00000005486	3546.4660098265695	3405.863710596548	3062.6359784644087	2489.2189988623254	2048.96870462811	4199.51049841129
ENSG00000005513	1.0076103414415234	0	0	0	0	0
ENSG00000005700	6799.50065223817	6417.320242889644	5743.881872278606	5887.546423929849	5635.110644658085	5124.5561831133
ENSG00000005801	959.5053536044802	1094.9379879134303	805.4583184610193	908.1462537082139	806.2127310024379	1035.4038561864645
ENSG00000005810	7071.319072865078	6632.339809649581	6411.981787637657	6301.11563245425	5644.751940308846	5494.999679468854
ENSG00000005812	3251.2807115726982	3041.6407796829753	2957.868603692041	2624.879045081461	2305.1381953571185	2616.191121315101
ENSG00000005844	18.332094820687956	13.452694217347748	10.83455023677593	8.265896897740738	11.265023292661253	2.584649992104794
ENSG00000005882	904.331880923763	896.557276852925	829.3137353493881	707.5065369102808	613.1718699483565	957.03251675185
ENSG00000005884	82721.0183542444	89854.59921732907	85136.05334675187	74322.78489511163	61403.43906457116	96029.13894136505
ENSG00000005889	2109.4839750068104	2122.1673933901643	2213.082168657262	1160.5611329321487	1957.1060961772976	1681.1031025537256
ENSG00000005893	13475.518288067671	13749.258046837589	12496.024798493314	10694.644794092546	10075.827342755229	11507.699670501675
ENSG00000005961	22.60312475371516	19.878466895894018	13.063670467396259	17.797811237283256	37.93337288560765	9.78066267421635
ENSG00000005981	21.567091037005245	28.135484031300738	17.184518150280958	23.315635097181385	9.785402339081708	20.868205221048775
ENSG00000006007	3923.610574604136	4233.4930760180805	3661.214776295103	3591.6072633320573	3068.7986776529	3754.0425082205493
ENSG00000006015	1281.1189204762447	1375.638910171068	1401.5092492277286	837.9151623442738	632.6385930388917	1817.8190939003769
ENSG00000006016	181.47047653581623	219.76911598571192	198.83532693026874	160.08397961813313	225.04740882645265	238.57034517906257
ENSG00000006025	816.2959185629501	1100.9049567689544	990.9169799875524	773.7063365976809	742.3740743941815	989.0993814269538
ENSG00000006042	10.474530849833416	19.515729757755526	12.73229117210311	12.825403441785074	17.400061349304245	5.595477443879794
ENSG00000006047	31.947984480561175	23.55509468789304	11.839309614712908	15.61556449227534	5.8545125965629214	5.6951277098021675
ENSG00000006059	1.0472027122066974	0	0	0	0	0
ENSG00000006062	1633.9588399835236	1753.7358795987657	1745.0151726338502	1179.664840092187	1083.1322778929602	1662.7165803653033
ENSG00000006071	8.495449618325871	6.322863121122248	41.772388937268445	4.7272606597967295	29.07066828539247	5.144722222025287
ENSG00000006116	4.0613033661327025	5.036362839121591	2.9908938814351185	3.0173281817669517	1.0758619530234765	2.8856381891767153
ENSG00000006118	1050.619256443304	1076.9722561329572	1040.6163855331595	798.7921266002099	680.8527352762487	1014.7463562194364
ENSG00000006125	33007.91520344341	37567.77686626209	32888.160043620424	26104.190316609955	22749.274309875953	23888.144355391803
ENSG00000006128	0	0	0	0	0	0
ENSG00000006194	2382.943937418	2584.8332212792093	2064.693329696895	1793.2089581537311	1665.3033682641694	2211.406473431597
ENSG00000006210	6.3790741026347915	22.59496554160086	9.3570938551009	8.013038374459304	11.699925725957591	9.57621535039376
ENSG00000006282	2693.0726617045034	2977.5810255043725	3010.396089849724	2009.0365805303452	1852.4741647226192	2918.7401021992587
ENSG00000006283	101.59014446823996	59.643921843162126	100.70356554631263	45.49016788741095	52.1535364368542	75.93426566286514
ENSG00000006327	10626.378179429585	13676.536123043448	14221.959277117066	5660.94977397062	6227.368824894902	19369.71963309906
ENSG00000006377	13.765646761194123	15.497208235987035	10.587898524880577	7.082953896586189	6.750044665187487	10.3161872791303
ENSG00000006432	787.1018598017613	747.5814046835811	737.2817874443347	460.1384754646684	420.34923081311933	565.5158935615661
ENSG00000006451	4406.313987313738	4161.057537855863	3759.8972668807546	3443.0922748873036	3792.178142009771	2814.2994005605096
ENSG00000006453	2711.66236774093	2860.152405756103	2499.8276405176503	2129.7375016914393	2366.155467442911	2079.3961675262094
ENSG00000006459	769.8003733316435	822.3572563051836	832.0750612658287	873.8542061773368	820.0204419081193	712.6010539928926
ENSG00000006468	1874.7850866880287	2111.1708770042974	1746.0507183415618	2315.7123775144714	2004.2975658209868	2940.5756962153323
ENSG00000006530	3626.0926173110965	3742.3417247064294	3545.4671831804703	2966.7783924172236	2819.4607322734346	3204.395039238541
ENSG00000006534	3420.7021548029493	3551.3179886277962	3085.0216859683737	2027.9937434897167	1852.179544682853	3765.835527329587
ENSG00000006555	17.5017394174872	29.925000519197063	25.416094186408735	20.33467119823238	9.627593327141193	17.438171534061002
ENSG00000006576	2836.905482003149	2845.649478806775	2959.8506791668187	2766.4533703338825	2732.26035502774	2385.016983137885
ENSG00000006606	36.88377886698996	24.993701255629958	26.075671436295202	28.31374936360945	29.7835028191765	21.932267609273996
ENSG00000006607	1865.4090630236733	2218.7421136304065	1706.4077410137224	1286.245785648555	1218.3446362091413	1970.9841971651779
ENSG00000006611	0	0	0	0	0	0
ENSG00000006625	4440.325963425206	4536.733253639499	4214.969296533628	3843.1006956913375	3665.9156825019472	3131.172267534499
ENSG00000006634	4357.960662859284	4561.459931417163	4186.411098598916	3842.247926931668	3770.709325904506	3055.740445435789
ENSG00000006638	40.55008505437911	62.53469735371365	38.99736555862773	33.77844089945232	18.072134439058956	49.97327285733534
ENSG00000006652	6351.582788798259	6458.036241813231	6158.798697354738	4643.778936350559	4215.737903053201	4849.321143544417
ENSG00000006659	1.0616381301612259	1.0725096558014822	2.338170375855994	0	0	0.9616690874657927
ENSG00000006695	1075.5102618912836	1333.4085955605156	1182.866421093288	1017.4008719147043	805.3938211235406	1055.6796092214622
ENSG00000006704	4015.742901051658	4154.037895394542	3643.586622426796	3002.7033950663194	2630.828560001955	3310.5819272512144
ENSG00000006712	2874.9873193894323	3486.05284577796	2715.1885857885095	2023.360054174282	2333.664934927052	2966.607463657595
ENSG00000006715	5054.777552869044	4744.972046836869	4229.497146813796	3772.4690487567927	3650.029423703237	3587.7940557314987
ENSG00000006740	43.560766476649484	64.15087937104501	58.295656127295615	46.713713004734494	29.554395725481527	48.388246369226614
ENSG00000006744	10104.161005295504	10840.657507404509	9935.621876067526	7601.216677957744	7344.212155988713	10377.72714554279
ENSG00000006747	61.542696263631484	108.02294794623542	84.4566699327438	131.94982487263684	64.9593925706617	21.84171451266058
ENSG00000006756	897.4781616284589	1100.4187419781542	1058.200162832093	753.1825200899519	733.8210526616193	1256.3203924536156
ENSG00000006757	1248.4738215630007	1449.3911486583163	1304.5920030897366	1053.4427673153195	946.1568055644817	1338.318916050518
ENSG00000006788	0	0	0	3.2127203939369524	0	1.9339898551173358
ENSG00000006831	7394.6022238615315	8205.452243352767	7262.6591251316795	7097.840883709669	6256.455453778801	7443.211758515327
ENSG00000006837	117.1531218604504	120.8866234618437	87.96707621399437	96.375022458071	87.43574657970973	74.40310497099587
ENSG00000007001	0	2.0293785651373577	2.0029867651472717	1.0890055570059114	0.9792167056722463	2.172893321120579
ENSG00000007038	4.211037749393759	5.386387652674449	7.97338688133434	5.06430237925467	1.024152148059146	6.101462940554866
ENSG00000007047	1220.1530340028223	1215.3388435493357	1201.2781873909646	923.8848638023243	858.7960285829038	1241.9370963727229
ENSG00000007062	5.047756349026969	0.9776308011944801	6.3027713508165055	5.154942341144076	0.34348737870219065	4.709509547658945
ENSG00000007080	4228.382424913336	4537.493540055632	4664.1860600224145	3533.937261907134	3050.3037847116852	6636.701272664801
ENSG00000007129	0	1.0023003745072188	0	0	0	0
ENSG00000007168	10876.921734149613	11062.623480898172	10334.090085981949	8688.24861548983	8026.02473875561	8787.370919322577
ENSG00000007171	2.029075757925576	2.000516613413563	0	2.007310834742438	2.0358319116289345	1.901550905069273
ENSG00000007174	12.85751927944223	11.582294729124062	10.909613792671747	6.729108900540068	9.011876960018542	5.844398795361707
ENSG00000007202	18197.438823703054	21342.85353612101	18656.35119199044	15402.997157307122	15173.364486534	18905.126308842246
ENSG00000007216	1.007840836487048	0	0	0	0	0
ENSG00000007237	18.57882468574155	23.317448229506894	17.034865297635964	17.311615412970657	35.00929537654018	44.15698435373824
ENSG00000007255	565.9676299989962	559.926445260228	504.41455089376785	415.7298466344656	343.7846756954193	725.0102571204171
ENSG00000007264	127.1161871842815	204.28878678040212	178.47238080391833	111.4543991937497	73.24396618299338	207.34407056533047
ENSG00000007306	0	1.0022948905271598	0	0	0	0
ENSG00000007312	1.0077720060015418	0	0	0	0	0
ENSG00000007314	3.060856821140578	1.4463215476499511	7.394137459195407	3.0339383105185003	1.4701837552042025	2.782241898900544
ENSG00000007341	631.4584987656579	599.8713904266701	575.3320494605202	627.5310964429893	594.3637082890883	440.1227138755277
ENSG00000007350	0	0	0	0	0	0.9408310130292064
ENSG00000007372	7.33760058179269	18.72968914127424	3.357715283592521	12.546919591992564	14.889566550037097	11.458959306369792
ENSG00000007376	2847.8000526701258	2563.3137616558233	2673.1334736068234	1889.5597108625525	1735.678760513416	3106.0691161791665
ENSG00000007384	1617.251286440275	1431.5092502437687	1547.701122167549	1071.6539110729075	1046.612864848294	1824.7093033409603
ENSG00000007392	2323.925581632075	2280.7413551060185	2177.667755438664	1901.293479455551	1727.6568446189092	2039.2441744356704
ENSG00000007402	41.12500560184601	43.73176610127972	48.1416976816701	40.09380446178604	34.12063205418747	34.20864789326826
ENSG00000007516	36.45068096950102	34.89350072629263	41.98849194046507	11.382878045025993	2.055592209209302	38.16590251463916
ENSG00000007520	2464.715583784416	2594.6925221171687	2510.714660726485	2011.285186548243	1703.0113990452674	2666.6211692577717
ENSG00000007541	1823.2127742820066	2454.7852574015938	1779.317896936638	1217.8959468830453	844.19422162199	1968.8218726814976
ENSG00000007545	2398.214462267826	2307.404801452409	2830.920431618314	1705.952805540468	1662.4741704823048	2535.576226027869
ENSG00000007866	1930.3962712186492	2091.9925970235527	2009.8303348276554	1501.25924736558	1343.0056711278685	1956.5536865777667
ENSG00000007908	0	0	0	0	0	0
ENSG00000007923	4919.700309807237	5640.414157583539	5854.508758881886	4966.245220638573	4729.411406702292	5656.054182929815
ENSG00000007933	2.273068069343194	1.341004539411899	5.7706422496582395	7.040407851008948	3.632268333424733	9.185919543166486
ENSG00000007944	51.829773081986026	77.46406937063819	57.95771752700344	55.60272128666741	44.68414856152132	66.85654747001615
ENSG00000007952	16.026388744458913	15.961620286651135	7.962628180407923	16.21506552253835	13.411415226839482	5.201298961524758
ENSG00000007968	892.364637793602	1024.8893371705651	1126.961515084995	571.8596519438919	470.21580193788816	842.1541481059379
ENSG00000008018	12025.69280737943	12038.10628184727	11274.77841907531	9192.552961649208	8783.062640121056	12011.779457790724
ENSG00000008056	0	0.6864378181728935	0	0.6812839423008458	2.109258615960513	18.966565878649625
ENSG00000008083	2115.0490304656973	2146.3243473090934	1880.8099087869189	1760.8576261890694	1395.3358530019584	2286.65173562072
ENSG00000008086	239.17450130165727	182.32162967662785	194.38069848390606	151.67286044061933	143.48137322724276	147.3564078484153
ENSG00000008118	0	0	0	0	0	0
ENSG00000008128	1951.8415188204103	2343.8713131822005	2229.8383637696948	1903.0335242930125	1453.3724240572267	2269.8268175185667
ENSG00000008130	5378.846202915267	5830.357713304206	5510.904195442929	4290.18543910503	3904.9458569977583	7931.330495763955
ENSG00000008196	0	0	0	1.0044693866919725	2.065458997426166	0
ENSG00000008197	0	0	0	0	0	0
ENSG00000008226	1.382777389845386	8.680998977480638	6.949488458892195	14.179141380453817	14.582119742073225	5.503954160408105
ENSG00000008256	2703.546940508485	2820.4057562184253	2760.8348805547225	2222.5813634942083	2007.5719286475542	3498.912949630478
ENSG00000008277	496.02312554146374	386.3540393430081	410.76331827832735	485.13796141399496	280.00422338919446	400.20526232269214
ENSG00000008282	10669.822842423346	11013.266881710828	9996.867289222508	7472.472631256619	7619.073721914876	8802.662779717404
ENSG00000008283	3323.4167304680022	3166.406287253034	3069.0951405337396	1846.1162959849105	1643.4921209956347	3244.4898843356473
ENSG00000008294	10419.46325798841	11300.669585626489	10331.315224380352	9083.196033135471	8478.058646237325	8552.2041424904
ENSG00000008300	3569.7090725876647	3896.5902871487397	3876.9879490268863	2990.3803006232624	2415.3008299942935	3432.6928324153555
ENSG00000008311	19.909825626290445	11.281927281416527	18.656627839767427	7.949773401187192	18.031318267407396	10.091004662989619
ENSG00000008323	61.758634199366114	30.70941158189381	29.11555644606484	14.244429829558294	25.264806867309147	124.55348803498796
ENSG00000008324	655.1338207368848	731.284993191341	627.7057684108348	581.5847228389781	519.8449925084192	570.528931383434
ENSG00000008382	292.2574054231405	342.88111621588206	309.00522677943184	269.1761286946936	203.3609109442739	376.81659098473835
ENSG00000008394	21700.878437111423	21165.173699590385	19740.36624776981	17238.534610010684	17285.587597098696	17249.34396507037
ENSG00000008405	1446.8867745261455	1407.0088534567517	1321.1296064567982	1367.8478836807162	1257.9491103605205	968.3569271140825
ENSG00000008438	3.0800319243081398	4.006058590269243	3.9990068986549447	1.9942291053785048	2.0456415718720606	6.561993988433053
ENSG00000008441	5931.533572923786	5850.25156358435	5164.160417130155	4549.713421491647	4168.145474437901	5118.897838249998
ENSG00000008513	1430.3912857373673	1912.4912277478238	1519.3369101873343	1337.0038243670672	1119.5425143509294	1508.5132077979204
ENSG00000008516	93.95859694703758	139.28440293076608	122.11426666334211	121.50206832852861	87.27329791083643	138.3037082737492
ENSG00000008517	521.4143280238949	556.1551335353223	481.5378639605937	400.1162575952705	350.13284087414297	501.57004496483484
ENSG00000008710	9055.20227379761	10355.263860979074	9984.394788551248	7513.000154125207	6474.220701320433	12534.799553603421
ENSG00000008735	118.39727691157763	121.18039510731549	131.01717595126968	96.21633726832769	62.540429106829876	91.21345684624214
ENSG00000008838	4769.513743767816	5075.212697616823	4853.440731629026	4056.995917643824	3936.0807404197767	5907.684138859795
ENSG00000008853	1905.863878037579	1649.1452862348906	1223.0664598132255	1241.9077919391655	908.1928721267202	1554.269772651193
ENSG00000008869	1814.8203803255683	2191.940454197413	2000.0734858686296	1768.0154509557678	1152.3611132085566	1795.3243156169838
ENSG00000008952	10110.994098103809	9884.200571775738	8766.77079047165	9549.488384546617	8754.923233619067	7489.338968524286
ENSG00000008988	52190.24998385169	51521.29167847736	48930.33955827555	41089.03217910406	37055.67168194853	39166.9554220288
ENSG00000009307	24856.03307729392	25360.83163031123	22644.70452232239	23109.81941579982	22744.276050281598	27029.727203931197
ENSG00000009335	17374.559667311165	17315.42794526181	16379.385706006295	15675.07388178347	14073.446393184853	10975.331085115327
ENSG00000009413	4226.630858916629	5108.697389828098	3627.122742064097	3715.272147120182	3265.2185564387023	3466.5915300325473
ENSG00000009694	35.8484183973402	9.658055898013762	35.4539234843277	72.05915899337504	36.43118498705096	12.59741771041038
ENSG00000009709	0	0.9990851086173005	1.999680293453162	0	0	0
ENSG00000009724	91.80543411345045	96.15696017122563	88.56471096034656	89.02592169025242	101.78720047009453	87.52913178037132
ENSG00000009765	24.590288523232626	35.847961577018886	29.763012267469552	24.449395272098954	12.901771319686057	29.154841540684487
ENSG00000009780	411.8783032837834	367.98381560215614	402.3404203723475	393.99058711956116	325.24366468234626	335.99578034992555
ENSG00000009790	44.54217462670686	81.78582336446199	30.41657581000193	16.351391286205367	15.370493260344512	18.392826839128166
ENSG00000009830	1430.3163589715928	1624.934046867237	1534.1901423026522	1299.9398155582885	1039.4712251993744	1341.5192740436396
ENSG00000009844	4304.834622889393	4347.811085564981	3987.5289731312514	3572.661620082595	3244.0786593056255	3232.293330956235
ENSG00000009950	210.93979368784403	214.930579150692	189.78981769800498	85.73112322115367	88.79644843927323	119.42453362112025
ENSG00000009954	17935.11039327339	19080.895351773193	17395.19057336431	15230.418872964048	14547.06854241165	14995.014651833972
ENSG00000010017	2158.8555269901162	2264.4310589959014	2154.956567750646	1891.6895033619846	1846.455150350545	2366.2635597684725
ENSG00000010030	22.793439027044933	32.58788115260744	17.085684255391328	13.1283922500787	16.798409865226294	20.64398538621015
ENSG00000010072	957.136645809544	1113.4959794290316	1035.400422687703	855.4605349836645	811.0198923472692	1452.6726106880124
